name,target_rva,target_size,source,notes
?clear@?$hashtable@U?$pair@$$CBHUGen_t_0042dd70_p12cd@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_0042dd70_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_0042dd70_p12cd@@@_STL@@@2@@_STL@@QAEXXZ,0x0042DC10,95,Code/gen_small/tgrid_128.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0042e0a0@@UAE@XZ,0x0042DE50,98,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert@?$hashtable@U?$pair@$$CBIPAX@_STL@@IU?$hash@I@2@U?$_Select1st@U?$pair@$$CBIPAX@_STL@@@2@U?$equal_to@I@2@V?$allocator@U?$pair@$$CBIPAX@_STL@@@2@@_STL@@QAEAAU?$pair@$$CBIPAX@2@ABU32@@Z,0x00431070,111,Code/gen_small/fam_018.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00432750@@UAE@XZ,0x00431380,1040,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00433f90@@UAE@XZ,0x00433AE0,128,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_006952c0@@UAE@XZ,0x00435780,223,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_004359f0_p8cd@@V?$allocator@UGen_t_004359f0_p8cd@@@_STL@@@_STL@@IAEXPAUGen_t_004359f0_p8cd@@ABU3@ABU__false_type@2@I_N@Z,0x004358A0,268,Code/gen_small/tgrid_115.cpp,reloc-derived;call-sites=1;identity=generated
?adjustFontSize@GlobalLanguageData@@QAEHH@Z,0x00439000,56,Code/GameEngine/Source/GameClient/GUI/HeaderTemplateManagerPopulateGameFontsThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0043a4b0@@UAE@XZ,0x0043A130,512,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?clearPopupMessageData@InGameUI@@QAEXXZ,0x0043B890,125,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/InGamePopupMessage.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00440a10@@UAE@XZ,0x0043D9F0,127,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0043db00@@UAE@XZ,0x0043DB30,83,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0043f480@@UAE@XZ,0x0043F4B0,14,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00442290@@UAE@XZ,0x0043F550,101,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert@?$_Rb_tree@VUnicodeString@@U?$pair@$$CBVUnicodeString@@_N@_STL@@U?$_Select1st@U?$pair@$$CBVUnicodeString@@_N@_STL@@@3@UUnicodeStringLessThan@@V?$allocator@U?$pair@$$CBVUnicodeString@@_N@_STL@@@3@@_STL@@AAE?AU?$_Rb_tree_iterator@U?$pair@$$CBVUnicodeString@@_N@_STL@@U?$_Nonconst_traits@U?$pair@$$CBVUnicodeString@@_N@_STL@@@2@@2@PAU_Rb_tree_node_base@2@0ABU?$pair@$$CBVUnicodeString@@_N@2@0@Z,0x0044D810,262,Code/GameEngine/Source/GameClient/LanguageFilter.cpp,reloc-derived;call-sites=8;identity=real
?insert_unique@?$_Rb_tree@VUnicodeString@@U?$pair@$$CBVUnicodeString@@_N@_STL@@U?$_Select1st@U?$pair@$$CBVUnicodeString@@_N@_STL@@@3@UUnicodeStringLessThan@@V?$allocator@U?$pair@$$CBVUnicodeString@@_N@_STL@@@3@@_STL@@QAE?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBVUnicodeString@@_N@_STL@@U?$_Nonconst_traits@U?$pair@$$CBVUnicodeString@@_N@_STL@@@2@@_STL@@_N@2@ABU?$pair@$$CBVUnicodeString@@_N@2@@Z,0x0044D960,446,Code/GameEngine/Source/GameClient/LanguageFilter.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_00450390@@UAE@XZ,0x0044F6D0,19,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00450520@@UAE@XZ,0x0044F6F0,19,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??$__uninitialized_copy@PBUGen_t_00451e60_m12cd@@PAU1@@_STL@@YAPAUGen_t_00451e60_m12cd@@PBU1@0PAU1@ABU__false_type@0@@Z,0x00450B90,208,Code/gen_small/fam_013.cpp,reloc-derived;call-sites=1;identity=generated
?getUserMapDir@MapCache@@QBE?AVAsciiString@@XZ,0x00451460,318,Code/GameEngine/Source/GameClient/MapUtil.cpp,reloc-derived;call-sites=1;identity=real
?resize@?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@QAEXI@Z,0x00453DF0,90,Code/GameEngine/Source/GameClient/MapUtil.cpp,reloc-derived;call-sites=1;identity=real
?writeCacheINI@MapCache@@AAEX_N@Z,0x004550C0,1814,Code/GameEngine/Source/GameClient/MapUtil.cpp,reloc-derived;call-sites=1;identity=real
?loadUserMaps@MapCache@@AAE_NXZ,0x004577C0,288,Code/GameEngine/Source/GameClient/MapUtil.cpp,reloc-derived;call-sites=1;identity=real
??0RadiusDecal@@QAE@XZ,0x004582F0,17,Code/GameEngine/Source/GameLogic/Object/Update/RadiusDecalUpdateCtorThunk.cpp,reloc-derived;call-sites=1;identity=real
?clear@RadiusDecal@@QAEXXZ,0x00458310,34,Code/GameEngine/Source/Common/RadiusDecalUpdateDestructorThunk.cpp,reloc-derived;call-sites=7;identity=real
??1RadiusDecal@@QAE@XZ,0x00458340,34,Code/GameEngine/Source/Common/RadiusDecalUpdateDestructorThunk.cpp,reloc-derived;call-sites=1;identity=real
?setOpacity@RadiusDecal@@QAEXM@Z,0x00458370,35,Code/GameEngine/Source/GameLogic/Object/Update/DynamicShroudClearingRangeUpdate_animateGridDecals_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?setPosition@RadiusDecal@@QAEXABUCoord3D@@@Z,0x004583A0,33,Code/GameEngine/Source/GameLogic/Object/Update/DynamicShroudClearingRangeUpdate_animateGridDecals_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??0RadiusDecalTemplate@@QAE@XZ,0x00458830,122,Code/GameEngine/Source/GameLogic/Object/AttackNugget_ctor_Thunk.cpp,reloc-derived;call-sites=2;identity=real
?createRadiusDecal@RadiusDecalTemplate@@QBEXABUCoord3D@@MPBVPlayer@@AAVRadiusDecal@@@Z,0x00458C80,376,Code/GameEngine/Source/GameLogic/Object/Update/RadiusDecalUpdate.cpp,reloc-derived;call-sites=1;identity=real
?setOpacity@Shadow@@QAEXH@Z,0x004597A0,169,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,reloc-derived;call-sites=1;identity=real
??4WeatherSetting@@QAEAAV0@ABV0@@Z,0x0045A9D0,205,Code/GameEngine/Source/GameClient/Snow.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0045afb0@@UAE@XZ,0x0045AFE0,95,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0045b2b0@@UAE@XZ,0x0045B060,166,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0045c440@@UAE@XZ,0x0045C1B0,14,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0045c870@@UAE@XZ,0x0045C490,8,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0045ccf0@@UAE@XZ,0x0045CC80,83,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?bfmePushBack@BFMEAnimateWindowListPush@@QAEXABQAVAnimateWindow@@@Z,0x0045DAE0,45,Code/GameEngine/Source/GameClient/GUI/AnimateWindowManager.cpp,reloc-derived;call-sites=2;identity=real
??0Gen_t_0045f870_p12cd@@QAE@ABU0@@Z,0x0045E830,163,Code/gen_small/tgrid_116.cpp,reloc-derived;call-sites=1;identity=generated
?erase@?$hashtable@U?$pair@$$CBHUGen_t_00461570_p12cd@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00461570_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00461570_p12cd@@@_STL@@@2@@_STL@@QAEXABU?$_Ht_iterator@U?$pair@$$CBHUGen_t_00461570_p12cd@@@_STL@@U?$_Const_traits@U?$pair@$$CBHUGen_t_00461570_p12cd@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00461570_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00461570_p12cd@@@_STL@@@2@@2@@Z,0x004609B0,154,Code/gen_small/tgrid_128.cpp,reloc-derived;call-sites=1;identity=generated
?erase@?$hashtable@U?$pair@$$CBHUGen_t_004615a0_p12cd@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_004615a0_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_004615a0_p12cd@@@_STL@@@2@@_STL@@QAEXABU?$_Ht_iterator@U?$pair@$$CBHUGen_t_004615a0_p12cd@@@_STL@@U?$_Const_traits@U?$pair@$$CBHUGen_t_004615a0_p12cd@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_004615a0_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_004615a0_p12cd@@@_STL@@@2@@2@@Z,0x00460A70,154,Code/gen_small/tgrid_128.cpp,reloc-derived;call-sites=1;identity=generated
?_M_skip_to_next@?$_Hashtable_iterator@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@@_STL@@QAEPAU?$_Hashtable_node@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@XZ,0x00460DA0,65,Code/gen_small/zhstl_005.cpp,reloc-derived;call-sites=1;identity=real
?clear@?$hashtable@U?$pair@$$CBHUGen_t_00461d30_p12cd@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00461d30_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00461d30_p12cd@@@_STL@@@2@@_STL@@QAEXXZ,0x004612E0,95,Code/gen_small/tgrid_128.cpp,reloc-derived;call-sites=1;identity=generated
?_M_skip_to_next@?$_Hashtable_iterator@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@@_STL@@QAEPAU?$_Hashtable_node@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@XZ,0x00461480,65,Code/gen_small/zhstl_005.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_004654c0@@UAE@XZ,0x00464E20,140,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00465500@@UAE@XZ,0x00465430,113,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_004697d0_k4@@UGen_t_004697d0_p12cd@@@_STL@@QAE@ABU01@@Z,0x00467D60,87,Code/gen_small/tgrid_116.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0046e820@@UAE@XZ,0x0046D8E0,317,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_004705f0@@UAE@XZ,0x00470360,109,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00471850@@UAE@XZ,0x00471480,233,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_004724d0@@UAE@XZ,0x00471F80,98,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_004734d0@@UAE@XZ,0x004734B0,14,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??$_Construct@UGen_t_00477580_p16cd@@U1@@_STL@@YAXPAUGen_t_00477580_p16cd@@ABU1@@Z,0x00474090,88,Code/gen_small/tgrid_116.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert@?$_Rb_tree@HU?$pair@$$CBHUGen_t_00474d90_p12cd@@@_STL@@U?$_Select1st@U?$pair@$$CBHUGen_t_00474d90_p12cd@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00474d90_p12cd@@@_STL@@@2@@_STL@@AAE?AU?$_Rb_tree_iterator@U?$pair@$$CBHUGen_t_00474d90_p12cd@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_00474d90_p12cd@@@_STL@@@2@@2@PAU_Rb_tree_node_base@2@0ABU?$pair@$$CBHUGen_t_00474d90_p12cd@@@2@0@Z,0x004745F0,176,Code/gen_small/tgrid_116.cpp,reloc-derived;call-sites=9;identity=generated
?insert_unique@?$_Rb_tree@HU?$pair@$$CBHUGen_t_00474d90_p12cd@@@_STL@@U?$_Select1st@U?$pair@$$CBHUGen_t_00474d90_p12cd@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00474d90_p12cd@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBHUGen_t_00474d90_p12cd@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_00474d90_p12cd@@@_STL@@@2@@_STL@@_N@2@ABU?$pair@$$CBHUGen_t_00474d90_p12cd@@@2@@Z,0x004746D0,145,Code/gen_small/tgrid_116.cpp,reloc-derived;call-sites=4;identity=generated
??1Gen_dtor_00476aa0@@UAE@XZ,0x004762D0,105,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00476410@@UAE@XZ,0x00476440,98,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00476ad0@@UAE@XZ,0x004766B0,150,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??0BFMERetailFontLibrary@@QAE@XZ,0x004769A0,205,Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DGameClient.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_00477580_p16cd@@V?$allocator@UGen_t_00477580_p16cd@@@_STL@@@_STL@@IAEXPAUGen_t_00477580_p16cd@@ABU3@ABU__false_type@2@I_N@Z,0x00477050,267,Code/gen_small/tgrid_116.cpp,reloc-derived;call-sites=1;identity=generated
?winGetPosition@GameWindow@@QAEHPAH0@Z,0x00478140,41,Code/GameEngine/Source/GameClient/GUI/GameWindowManager_gogoMessageBox.cpp,reloc-derived;call-sites=9;identity=real
?winSetStatus@GameWindow@@QAEII@Z,0x00478420,19,Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBar.cpp,reloc-derived;call-sites=3;identity=real
?winSetFont@GameWindow@@UAEXPAVGameFont@@@Z,0x00478550,131,Code/GameEngine/Source/GameClient/GUI/Gadget/GadgetComboBox.cpp,reloc-derived;call-sites=2;identity=real
?winSetInputFunc@GameWindow@@QAEHP6A?AW4WindowMsgHandledType@@PAV1@III@Z@Z,0x00478E70,19,Code/GameEngine/Source/GameClient/GUI/Gadget/GadgetListBox.cpp,reloc-derived;call-sites=2;identity=real
?winSetEnabledBorderColor@GameWindow@@QAEHHH@Z,0x00479040,37,Code/GameEngine/Source/GameClient/GUI/Gadget/GadgetComboBox.cpp,reloc-derived;call-sites=6;identity=real
?winSetDisabledBorderColor@GameWindow@@QAEHHH@Z,0x004790E0,40,Code/GameEngine/Source/GameClient/GUI/Gadget/GadgetComboBox.cpp,reloc-derived;call-sites=6;identity=real
?winSetHiliteBorderColor@GameWindow@@QAEHHH@Z,0x00479190,40,Code/GameEngine/Source/GameClient/GUI/Gadget/GadgetComboBox.cpp,reloc-derived;call-sites=6;identity=real
??1Gen_dtor_00479b50@@UAE@XZ,0x004793C0,102,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?processDestroyList@GameWindowManager@@IAEXXZ,0x0047C0E0,131,Code/GameEngine/Source/GameClient/GUI/GameWindowManager.cpp,reloc-derived;call-sites=3;identity=real
?freeStaticStrings@GameWindowManager@@UAEXXZ,0x00485930,40,Code/GameEngine/Source/GameClient/GUI/GameWindowManager.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00489c60@@UAE@XZ,0x00489BE0,95,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?isFinished@GameWindowTransitionsHandler@@QAE_NXZ,0x0048A4D0,54,Code/GameEngine/Source/GameClient/GUI/Shell/Shell.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0048acc0@@UAE@XZ,0x0048AB20,190,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?setGroup@TransitionHandler@@QAEXVAsciiString@@H@Z,0x0048AD80,249,Code/GameEngine/Source/Common/ControlBar_onPlayerRankChanged_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?reverse@GameWindowTransitionsHandler@@QAEXVAsciiString@@@Z,0x0048AEC0,230,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/WOLLoginMenuShutdownThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0048b8a0@@UAE@XZ,0x0048B410,255,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?getNewGroup@GameWindowTransitionsHandler@@QAEPAVTransitionGroup@@VAsciiString@@@Z,0x0048B550,253,Code/GameEngine/Source/Common/INI/INIWindowTransition.cpp,reloc-derived;call-sites=1;identity=real
??A?$hash_map@W4NameKeyType@@P6APAVTransition@@XZU?$hash@W4NameKeyType@@@rts@@U?$equal_to@W4NameKeyType@@@4@V?$allocator@U?$pair@$$CBW4NameKeyType@@P6APAVTransition@@XZ@_STL@@@_STL@@@_STL@@QAEAAP6APAVTransition@@XZABW4NameKeyType@@@Z,0x0048B740,99,Code/GameEngine/Source/GameClient/GUI/GameWindowManager.cpp,reloc-derived;call-sites=19;identity=real
??0GameWindowTransitionsHandler@@QAE@XZ,0x0048BF40,210,Code/GameEngine/Source/GameClient/GUI/GameWindowManager.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0048c2d0@@UAE@XZ,0x0048C270,77,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0042e400@@UAE@XZ,0x0048C5B0,165,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0048cce0@@UAE@XZ,0x0048CCD0,11,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0048dea0@@UAE@XZ,0x0048D8B0,216,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0048f590@@UAE@XZ,0x0048F3E0,232,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_004901c0@@UAE@XZ,0x00490100,150,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00491030@@UAE@XZ,0x00490350,97,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00491060@@UAE@XZ,0x00490470,107,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00491090@@UAE@XZ,0x00490550,18,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00491260@@UAE@XZ,0x00490890,197,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00491290@@UAE@XZ,0x00490AC0,316,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_004912c0@@UAE@XZ,0x00490E10,184,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00492370@@UAE@XZ,0x00491620,134,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_004923a0@@UAE@XZ,0x00491940,201,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_004923d0@@UAE@XZ,0x00491DB0,101,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_004949f0@@UAE@XZ,0x004948B0,101,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
??1WindowVideo@@QAE@XZ,0x004981A0,116,Code/GameEngine/Source/GameClient/GUI/WindowVideoManagerCtor.cpp,reloc-derived;call-sites=4;identity=real
?init@WinInstanceData@@QAEXXZ,0x00499850,596,Code/GameEngine/Source/GameClient/GUI/WinInstanceData.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00499e00@@UAE@XZ,0x00499BD0,180,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?isContextCommand@CommandButton@@QBE_NXZ,0x0049AE80,36,Code/GameEngine/Source/GameClient/InGameUI_setGUICommand_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0049c560@@UAE@XZ,0x0049C020,556,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?setButtonImage@BFMERetailCommandButton@@QAEXPBVImage@@@Z,0x0049C380,88,Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBar.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_0049c8d0@@UAE@XZ,0x0049C740,101,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?newCommandSet@ControlBar@@IAEPAVCommandSet@@ABVAsciiString@@@Z,0x0049CD10,104,Code/GameEngine/Source/Common/INI/INICommandSet.cpp,reloc-derived;call-sites=1;identity=real
??$__copy_backward@PAUGen_t_0049e6a0_p128pod@@PAU1@H@_STL@@YAPAUGen_t_0049e6a0_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x0049D5D0,77,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0049e750@@UAE@XZ,0x0049DA40,464,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?newCommandButton@ControlBar@@IAEPAVCommandButton@@ABVAsciiString@@@Z,0x0049DDB0,113,Code/GameEngine/Source/Common/INI/INICommandButton.cpp,reloc-derived;call-sites=1;identity=real
?newCommandSetOverride@ControlBar@@IAEPAVCommandSet@@PAV2@@Z,0x0049DE40,147,Code/GameEngine/Source/Common/INI/INICommandSet.cpp,reloc-derived;call-sites=1;identity=real
?setLowControlBarConfig@ControlBar@@IAEXXZ,0x0049E120,136,Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBar.cpp,reloc-derived;call-sites=1;identity=real
?findCommandSet@ControlBar@@QAEPBVCommandSet@@ABVAsciiString@@@Z,0x004A0340,29,Code/GameEngine/Source/Common/ScriptActions_doNamedUseCommandButtonAbility_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?equal_range@?$hashtable@U?$pair@$$CBHUGen_t_004a6e00_m12pod@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_004a6e00_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_004a6e00_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Ht_iterator@U?$pair@$$CBHUGen_t_004a6e00_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_004a6e00_m12pod@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_004a6e00_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_004a6e00_m12pod@@@_STL@@@2@@_STL@@U12@@2@ABH@Z,0x004A6D40,145,Code/gen_small/fam_013.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_004ace00@@UAE@XZ,0x004ACD70,12,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?reset@ControlBarScheme@@QAEXXZ,0x004AD250,357,Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBarScheme.cpp,reloc-derived;call-sites=1;identity=real
?setControlBarSchemeByPlayerTemplate@ControlBarSchemeManager@@QAEXPBVPlayerTemplate@@_N@Z,0x004ADE40,454,Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBar.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_004b05d0@@UAE@XZ,0x004B0350,91,Code/gen_small/dtors_005.cpp,reloc-derived;call-sites=1;identity=generated
?erase@?$_Rb_tree@HU?$pair@$$CBHUGen_t_004b12f0_p12cd@@@_STL@@U?$_Select1st@U?$pair@$$CBHUGen_t_004b12f0_p12cd@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHUGen_t_004b12f0_p12cd@@@_STL@@@2@@_STL@@QAEXU?$_Rb_tree_iterator@U?$pair@$$CBHUGen_t_004b12f0_p12cd@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_004b12f0_p12cd@@@_STL@@@2@@2@0@Z,0x004B0AD0,153,Code/gen_small/tgrid_117.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert@?$_Rb_tree@IU?$pair@$$CBIUGen_t_004b1370_m12pod@@@_STL@@U?$_Select1st@U?$pair@$$CBIUGen_t_004b1370_m12pod@@@_STL@@@2@U?$less@I@2@V?$allocator@U?$pair@$$CBIUGen_t_004b1370_m12pod@@@_STL@@@2@@_STL@@AAE?AU?$_Rb_tree_iterator@U?$pair@$$CBIUGen_t_004b1370_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBIUGen_t_004b1370_m12pod@@@_STL@@@2@@2@PAU_Rb_tree_node_base@2@0ABU?$pair@$$CBIUGen_t_004b1370_m12pod@@@2@0@Z,0x004B0BA0,176,Code/gen_small/fam_005.cpp,reloc-derived;call-sites=9;identity=generated
